X,Y
-30.80458,19.3147
-10.623678,34.086983
-25.65821,-22.478859
-46.339153,25.543402
-35.211998,23.317455
-3.3971002,1.8014106
-37.07066,23.206036
-6.427328,27.437641
-29.104967,19.791323
-30.349741,32.254265
-38.595783,19.759441
24.335878,-50.042397
45.781254,5.896065
-12.021296,33.68948
-29.31294,23.9294
-30.896257,22.928303
-28.139553,31.340075
-15.515763,31.24913
21.424883,-52.289707
-29.037199,24.362278
-16.862415,39.099186
-31.621254,23.461473
-26.698996,30.257719
-36.05553,16.253073
-32.894978,24.746769
-30.36193,26.04353
-26.594742,27.691257
-5.1905484,28.783432
-33.19549,11.924654
-28.477755,-34.863663
-38.832684,20.731344
-2.6511462,4.8716226
-25.160288,-23.76084
26.508774,-34.63383
23.370567,5.5543704
-28.574188,31.048868
46.036163,3.5339704
-19.90435,32.56528
-39.172897,27.123344
-28.596586,21.6246
-11.324771,30.91852
-12.944715,29.280027
-1.3339962,28.741226
-28.594913,-34.8467
47.135742,2.7267566
-29.895138,28.3608
23.657152,6.0416183
-36.06692,11.372432
-35.275593,23.11365
-35.487835,12.232546
-33.95953,24.232916
-39.150276,28.869955
-38.510246,18.902325
-37.479034,23.639555
-45.30339,27.556093
26.932272,-34.327232
-30.395197,30.407713
-38.050194,21.36024
-27.557074,22.889256
11.471866,31.82301
0.4317453,2.3719382
-43.71647,29.293129
-29.215076,33.457333
-26.55209,31.721277
-35.34878,20.212687
23.542355,-49.56025
-26.263506,34.71556
-13.90036,28.210592
-34.76495,31.411827
-16.783247,21.925646
21.27514,-50.350098
49.068714,-1.568895
-34.26334,31.399612
-25.897356,33.57035
-11.839852,41.907658
-22.393723,35.73399
-26.832106,28.826008
-17.688522,40.719265
-21.080887,44.15296
24.487717,-51.003025
-10.356524,34.19392
-38.916603,23.069298
-30.43193,-24.152023
-31.444695,26.050089
-20.929035,-4.2308507
-38.053333,20.677982
-32.059868,14.549011
-25.772362,27.345026
-0.70733505,29.4293
-30.180838,-24.189342
-33.75601,20.258247
-26.594563,37.08083
-28.60704,-34.81716
-26.532425,25.281672
-24.17044,28.179756
-25.902418,33.129173
-0.18203701,28.802248
-30.257174,18.79791
-28.852613,22.699858
-10.308215,-21.88257
-26.22396,25.49863
23.750345,5.839074
-16.38903,32.816544
-30.463198,32.574104
-25.407888,21.251612
0.90939045,1.8554192
-27.197878,26.798946
-18.72603,31.3378
-24.453331,27.898724
-10.819094,-20.812994
-27.862398,21.192436
-34.990005,18.209986
1.2265681,32.225574
-22.08776,26.138199
22.857105,-50.403454
-26.97864,32.01568
-45.740257,25.589396
-17.703539,33.827118
46.105133,7.4663396
-14.752304,22.042122
-34.241673,12.480238
-16.153822,23.44013
-19.42233,30.650528
-13.577696,28.858562
-24.64039,29.609358
-11.070504,-58.54068
-34.108715,15.229717
-15.340719,30.575651
-20.14063,43.913353
-25.321823,26.6878
-29.251247,-24.552155
1.4581101,2.4677796
-14.153789,22.604658
-29.72924,-34.063637
-29.065338,-25.869497
-29.126776,-27.533096
-27.068567,24.921612
-14.843309,23.226126
-29.247702,21.373734
-43.255833,27.531837
-33.04652,32.057888
-35.06508,28.928959
-29.413584,29.728123
-25.050142,31.678541
46.75699,3.8739781
-35.47952,27.899136
-27.035358,32.459354
-28.616385,24.827698
21.428265,-49.247017
-16.693304,23.399971
-32.51689,21.54524
-21.734346,13.736865
-33.755585,12.659145
22.211027,-50.399933
-33.429523,23.1363
-19.922148,41.062447
-17.593796,30.180428
-30.44583,33.634464
-28.387924,21.862196
-4.6995645,38.837757
-32.54301,31.541122
-23.98658,34.85224
23.074518,-51.692753
-26.511772,37.139935
21.206617,-48.739735
-15.112062,20.522606
-31.804632,32.244057
-29.093111,29.360134
-13.881126,21.609007
-28.372469,22.630028
-14.05387,29.615204
-19.865149,-4.3496366
-15.530581,25.489145
-23.186468,35.145782
20.491997,-51.621807
-34.65445,12.318784
-29.129835,-34.498474
-11.831225,-57.68301
20.111385,-51.06214
-12.092698,28.506275
-29.381514,-31.100037
-3.6013818,-18.130089
-14.370835,21.357437
21.85451,-50.087273
-15.692758,24.366978
-30.5816,26.430908
-33.122257,13.660502
-28.686666,18.967161
-24.600967,32.523186
-2.05458,45.9309
-24.149466,37.632755
-27.449507,-25.642601
-34.757404,21.292675
-15.05747,21.0792
-26.818014,26.789297
-27.959785,-34.471806
45.97025,7.5491896
18.05712,-49.09359
-15.792387,24.77114
-21.287714,34.166664
-34.497192,21.604357
-21.330578,-33.308235
-27.223927,20.1053
21.716494,-49.718357
-28.079662,29.0095
-12.2949915,35.54705
-26.570473,30.598795
-13.306011,40.387703
28.628992,-22.614386
17.568213,-17.376425
9.835009,-0.80356497
-26.343145,-26.95759
-24.272743,37.901215
-30.595337,23.899954
-33.987885,19.77875
-15.165391,40.86712
-28.68913,22.771639
6.9466705,-34.737022
2.0708556,35.80097
-20.304737,43.726692
-14.228916,23.08187
-22.509361,31.396742
-24.362959,24.51587
21.12943,-50.472687
-26.74083,27.197472
-27.73781,25.58399
-28.100536,34.75538
-18.38001,39.08924
33.63061,4.2676873
-22.032457,40.95613
-22.797348,29.618778
-18.094234,47.304886
-30.13869,25.515854
-25.20292,34.088833
-30.485363,27.094566
-29.287645,25.682636
-17.985613,31.544237
-17.087326,25.332476
-0.5085139,29.18277
-11.3318205,-58.20803
-30.39015,-33.25754
-32.908985,23.240797
44.16706,7.493874
27.519482,-33.893574
